,PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
88,101139,00,0,848,303,17281.0,2883,7016,0.410917,1250,3487,0.358474,1092,1350,0.808888,363,1648,2011,914,601,254,724,1791,8108
89,203121,00,0,253,28,5162.0,523,1252,0.417731,327,856,0.382009,151,182,0.82967,49,374,423,346,110,61,163,510,1524
90,1626259,00,0,50,5,318.0,32,78,0.410256,24,61,0.393442,8,14,0.571428,6,28,34,12,6,5,9,27,96
91,201988,00,0,668,56,12928.0,2100,4879,0.430416,1053,2705,0.389279,576,677,0.850812,208,901,1109,1543,439,53,656,876,5829
92,200794,00,0,989,702,28795.0,5196,10591,0.490605,478,1395,0.342652,2987,4053,0.736984,2215,5049,7264,2238,1260,994,1750,3047,13857
93,1629003,00,0,52,16,880.0,142,304,0.467105,62,150,0.413333,44,58,0.75862,20,83,103,89,27,14,44,98,390
94,1628378,00,0,219,211,7402.0,1816,4127,0.440029,531,1497,0.354709,807,983,0.820956,155,733,888,877,290,70,600,575,4970
95,1628513,00,0,18,0,127.0,13,37,0.351351,5,23,0.217391,2,2,1.0,1,11,12,22,2,2,10,11,33
96,1629690,00,0,11,0,112.0,12,28,0.428571,6,15,0.4,2,4,0.5,7,3,10,4,4,0,2,17,32
97,1628370,00,0,191,1,3281.0,592,1499,0.394929,250,777,0.32175,204,240,0.85,51,309,360,322,82,44,212,240,1638
98,1629760,00,0,4,0,19.0,1,4,0.25,0,2,0.0,0,0,0.0,0,3,3,1,2,1,0,1,2
99,202734,00,0,566,189,12113.0,1860,4088,0.45499,542,1390,0.389928,319,433,0.73672,266,889,1155,1010,376,125,509,911,4581
100,1629630,00,0,59,59,1772.0,393,800,0.49125,51,139,0.366906,204,265,0.769811,44,164,208,409,54,15,191,90,1041
101,1629752,00,0,16,0,74.0,9,17,0.529411,1,5,0.2,0,0,0.0,5,14,19,2,0,1,3,7,19
102,202693,00,0,631,347,16145.0,2797,6237,0.448452,522,1516,0.344327,1134,1457,0.778311,799,2585,3384,1054,547,347,1011,1814,7250
103,1628420,00,0,150,14,3398.0,572,1192,0.479865,148,372,0.397849,118,145,0.813793,55,253,308,534,129,20,98,167,1410
104,202694,00,0,600,347,16177.0,2652,6151,0.431149,890,2425,0.36701,1054,1389,0.758819,584,2211,2795,905,421,168,721,1297,7248
105,1628405,00,0,46,4,373.0,90,163,0.552147,2,10,0.2,44,75,0.586666,35,75,110,26,11,5,30,51,226
106,1626144,00,0,294,164,7077.0,1207,3011,0.400863,273,844,0.323459,565,760,0.743421,137,736,873,1130,209,88,658,483,3252
107,1627749,00,0,177,106,3512.0,575,1262,0.455625,52,147,0.353741,201,272,0.73897,183,653,836,516,205,53,280,308,1403
108,1627750,00,0,293,218,8581.0,1672,3811,0.438729,537,1498,0.358477,682,773,0.882276,230,815,1045,1073,261,95,567,547,4563
109,1629058,00,0,44,0,444.0,59,161,0.366459,16,75,0.213333,33,46,0.717391,20,56,76,33,15,1,33,26,167
110,203488,00,0,348,28,5377.0,712,1545,0.460841,261,717,0.364016,261,311,0.839228,309,787,1096,322,123,173,219,511,1946
111,1629004,00,0,98,27,1705.0,212,545,0.38899,144,374,0.385026,69,90,0.766666,26,114,140,143,55,5,82,112,637
112,1627846,00,0,157,7,1971.0,241,584,0.412671,94,270,0.348148,98,137,0.715328,41,236,277,81,55,42,96,178,674
113,1626204,00,0,315,95,7396.0,1066,1984,0.537298,102,315,0.323809,328,472,0.694915,656,1438,2094,559,380,162,305,728,2562
114,203894,00,0,340,53,5876.0,790,1991,0.396785,340,982,0.346232,462,567,0.814814,103,542,645,840,283,46,435,396,2382
115,2403,00,0,965,626,25234.0,4175,7621,0.547828,7,53,0.132075,2552,3864,0.660455,1688,4140,5828,1719,1041,721,1688,2934,10909
116,203526,00,0,248,57,3381.0,443,996,0.444779,141,371,0.380053,140,178,0.786516,45,268,313,453,132,20,237,300,1167
117,1627777,00,0,149,0,1413.0,219,493,0.444219,121,306,0.395424,42,50,0.84,28,194,222,78,28,11,57,127,601
118,203457,00,0,355,166,7864.0,1183,2184,0.541666,2,7,0.285714,501,773,0.648124,689,1522,2211,418,469,492,483,894,2869
119,1629668,00,0,5,0,41.0,3,12,0.25,3,8,0.375,1,1,1.0,0,6,6,3,2,0,3,4,10
120,1629669,00,0,15,0,151.0,19,53,0.35849,3,26,0.115384,16,17,0.941176,3,10,13,19,3,1,3,11,57
121,1628373,00,0,178,51,3796.0,408,1115,0.365919,127,409,0.310513,123,157,0.783439,72,313,385,543,149,48,258,427,1066
122,1629134,00,0,62,62,1846.0,381,850,0.448235,131,362,0.361878,77,92,0.836956,19,149,168,210,51,11,101,142,970
123,203994,00,0,310,229,7103.0,1443,2936,0.491485,3,42,0.071428,719,1079,0.666357,776,1704,2480,589,261,400,635,956,3608
124,1628021,00,0,161,37,3296.0,412,837,0.492234,55,160,0.34375,234,354,0.661016,155,442,597,180,119,65,125,332,1113
125,1626220,00,0,215,75,4683.0,424,948,0.447257,192,505,0.380198,129,167,0.772455,69,791,860,382,137,68,175,457,1169
126,203124,00,0,469,64,6659.0,1078,2086,0.516778,31,138,0.224637,366,495,0.739393,626,1522,2148,627,187,451,456,958,2553
127,1628400,00,0,190,8,2636.0,197,505,0.390099,104,312,0.333333,74,108,0.685185,85,286,371,74,49,13,56,197,572
128,1626143,00,0,218,114,4436.0,1016,1896,0.535864,4,17,0.235294,356,528,0.674242,352,743,1095,211,67,187,324,472,2392
129,1629059,00,0,107,19,1665.0,186,471,0.394904,64,203,0.31527,83,114,0.72807,28,158,186,240,56,11,107,162,519
130,1629006,00,0,136,80,3305.0,366,906,0.403973,101,369,0.273712,270,353,0.764872,128,358,486,190,156,59,150,305,1103
131,1629644,00,0,5,0,26.0,3,5,0.6,0,1,0.0,1,2,0.5,1,4,5,1,2,1,1,2,7
132,203506,00,0,415,355,13697.0,2654,6015,0.44123,639,1827,0.349753,1260,1589,0.792951,256,1644,1900,1628,691,202,1061,994,7207
133,203482,00,0,492,100,10437.0,1726,3611,0.477983,553,1475,0.374915,734,950,0.772631,575,1800,2375,915,348,218,698,1359,4739
134,1629671,00,0,5,0,11.0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0
135,1626224,00,0,202,152,5027.0,716,1639,0.436851,285,782,0.36445,230,321,0.71651,103,605,708,390,136,30,237,433,1947
136,1626162,00,0,348,99,8375.0,1342,3111,0.431372,421,1281,0.328649,678,871,0.778415,283,1160,1443,327,315,158,360,902,3783
137,1629745,00,0,3,0,15.0,1,5,0.2,0,2,0.0,2,2,1.0,2,1,3,0,1,0,0,1,4
138,203953,00,0,280,190,8193.0,1699,3456,0.491608,201,621,0.323671,609,824,0.739077,427,1187,1614,585,263,111,512,596,4208
139,202718,00,0,440,369,13247.0,2129,4611,0.461721,687,1844,0.372559,626,878,0.712984,356,1616,1972,1201,412,152,657,865,5571
140,1629672,00,0,60,26,1654.0,318,640,0.496875,37,129,0.286821,164,212,0.773584,82,193,275,127,32,13,94,125,837
141,1628394,00,0,24,0,405.0,56,106,0.528301,0,2,0.0,32,54,0.592592,39,60,99,17,8,12,22,65,144
142,202335,00,0,673,99,14170.0,1780,3975,0.447798,578,1567,0.368857,389,517,0.752417,798,1896,2694,697,353,288,436,1058,4527
143,1628383,00,0,9,0,49.0,7,19,0.368421,1,6,0.166666,1,2,0.5,3,8,11,5,3,0,2,10,16
144,101108,00,0,1013,1013,35353.0,6556,13937,0.470402,1369,3705,0.3695,4230,4863,0.869833,662,3910,4572,9607,2220,131,2441,2481,18711
145,203901,00,0,387,331,11350.0,1750,3869,0.452313,158,546,0.289377,589,943,0.624602,438,1265,1703,2565,516,136,934,846,4247
146,1627780,00,0,61,23,768.0,91,220,0.413636,21,82,0.256097,10,22,0.454545,40,98,138,86,46,15,38,95,213
147,203658,00,0,20,0,178.0,18,35,0.514285,0,0,0.0,6,12,0.5,16,44,60,7,1,25,13,39,42
148,1629033,00,0,51,0,577.0,70,228,0.307017,27,126,0.214285,34,38,0.894736,14,76,90,77,23,4,51,50,201
149,203486,00,0,524,257,11319.0,1716,2989,0.574105,2,31,0.064516,935,1662,0.562575,1031,2228,3259,1154,395,485,771,1418,4369
150,1627751,00,0,271,38,4388.0,642,1007,0.637537,1,2,0.5,176,324,0.543209,525,753,1278,264,115,272,207,545,1461
151,1629738,00,0,21,0,114.0,16,33,0.484848,1,2,0.5,6,7,0.857142,10,24,34,7,2,6,6,23,39
152,1629044,00,0,4,0,11.0,3,5,0.6,1,2,0.5,2,2,1.0,0,1,1,2,0,1,0,2,9
153,1629673,00,0,57,14,1274.0,167,502,0.332669,74,265,0.279245,95,119,0.798319,9,109,118,134,35,10,74,94,503
154,1629645,00,0,50,3,1162.0,186,421,0.441805,53,158,0.335443,73,101,0.722772,22,140,162,109,46,14,93,135,498
155,1629008,00,0,48,1,670.0,141,285,0.494736,43,102,0.421568,33,43,0.767441,53,146,199,35,20,19,35,75,358
156,203490,00,0,413,295,11078.0,1768,3670,0.481743,551,1364,0.403958,463,587,0.788756,476,1561,2037,618,486,183,331,769,4550
157,1626171,00,0,315,54,6437.0,1295,2839,0.456146,270,749,0.36048,355,471,0.753715,546,1326,1872,380,158,94,341,579,3215
158,204001,00,0,237,236,7361.0,1545,3568,0.433015,409,1146,0.356893,794,995,0.797989,394,1406,1800,337,172,484,416,747,4293
159,203939,00,0,371,88,6956.0,1062,1885,0.563395,103,351,0.293447,640,866,0.73903,545,1166,1711,364,251,173,247,782,2867
160,1626181,00,0,299,86,5550.0,926,2025,0.457283,307,854,0.359484,372,456,0.815789,95,604,699,387,212,70,297,486,2531
161,1627752,00,0,260,200,6855.0,1069,2593,0.412263,478,1305,0.366283,392,479,0.818371,147,979,1126,503,238,113,479,564,3008
162,203944,00,0,375,295,10934.0,2274,4610,0.493275,168,570,0.294736,1316,1818,0.723872,816,2559,3375,1045,248,178,937,1189,6032
163,1629729,00,0,2,0,1.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
164,1629629,00,0,58,34,1551.0,213,554,0.384476,83,250,0.332,101,126,0.801587,35,181,216,87,62,28,96,132,610
165,200755,00,0,890,487,23086.0,3868,8636,0.447892,1860,4474,0.415735,1993,2236,0.891323,167,1661,1828,1800,408,84,994,1357,11589
166,1629675,00,0,30,11,495.0,100,243,0.411522,32,97,0.329896,37,53,0.698113,34,90,124,35,19,22,22,83,269
167,1629244,00,0,19,0,259.0,33,78,0.423076,21,51,0.411764,8,9,0.888888,4,27,31,13,6,2,5,26,95
168,1626196,00,0,307,236,9425.0,1393,3270,0.425993,489,1352,0.361686,522,641,0.814352,216,769,985,890,341,207,444,758,3797
169,203085,00,0,544,149,13323.0,1844,4416,0.417572,599,1719,0.348458,677,1058,0.639886,188,942,1130,1250,378,100,604,1197,4964
170,203460,00,0,295,269,6651.0,563,1168,0.48202,108,421,0.256532,122,261,0.467432,348,840,1188,257,264,195,181,641,1356
171,1629130,00,0,80,61,2110.0,304,659,0.461305,253,578,0.437716,52,59,0.881355,11,220,231,96,40,15,64,190,913
172,1629010,00,0,88,4,1069.0,119,326,0.36503,49,161,0.304347,26,38,0.68421,12,135,147,84,33,17,47,129,313
173,1629620,00,0,9,0,49.0,5,12,0.416666,3,5,0.6,0,0,0.0,1,4,5,7,0,1,3,2,13
174,1629011,00,0,127,26,2772.0,455,632,0.719936,0,0,0.0,165,283,0.583038,363,488,851,73,104,280,72,411,1075
175,203922,00,0,279,103,4887.0,640,1395,0.458781,174,468,0.371794,210,273,0.76923,190,531,721,218,144,55,142,255,1664
176,1629676,00,0,3,0,11.0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0
177,200765,00,0,873,729,27103.0,3723,8125,0.458215,382,1207,0.316487,1081,1783,0.606281,877,3254,4131,7215,1451,115,2439,1888,8909
178,201565,00,0,596,504,19401.0,4375,9589,0.456251,469,1541,0.304347,1966,2378,0.826745,497,1534,2031,3334,450,204,1576,777,11185
179,203082,00,0,555,176,13666.0,2241,5328,0.420608,1053,2837,0.371166,558,676,0.825443,199,1370,1569,609,469,186,500,963,6093
180,1626179,00,0,335,93,7598.0,1152,2924,0.39398,507,1368,0.370614,413,508,0.812992,209,1040,1249,890,260,62,355,442,3224
181,201937,00,0,555,534,17172.0,2030,5196,0.390685,479,1471,0.325628,1730,2060,0.839805,372,1985,2357,4324,1047,75,1518,1449,6269
182,1626156,00,0,317,269,9204.0,2040,4858,0.419925,747,2098,0.356053,705,913,0.772179,178,998,1176,1666,364,79,919,592,5532
183,1627734,00,0,291,152,7439.0,1403,2690,0.521561,90,280,0.321428,634,878,0.722095,586,1735,2321,755,174,124,550,854,3530
184,1629677,00,0,1,0,12.0,0,4,0.0,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,0,0
185,203960,00,0,199,88,3103.0,407,879,0.463026,57,227,0.251101,181,273,0.663003,122,400,522,145,82,93,165,376,1052
186,203967,00,0,298,200,7903.0,1305,2983,0.437479,454,1277,0.35552,561,672,0.834821,481,1354,1835,620,187,74,500,636,3625
187,203107,00,0,275,151,6403.0,756,1612,0.468982,184,499,0.368737,335,410,0.817073,255,594,849,1131,240,41,371,498,2031
188,1629678,00,0,27,2,293.0,30,75,0.4,14,47,0.297872,9,13,0.692307,6,28,34,14,8,3,7,41,83
189,203471,00,0,494,176,12607.0,2632,6043,0.435545,561,1669,0.336129,1143,1381,0.827661,202,1199,1401,2254,390,61,1166,942,6968
190,203118,00,0,499,21,8243.0,1339,2926,0.457621,434,1197,0.362573,361,475,0.76,360,1224,1584,451,156,60,336,739,3473
191,200757,00,0,869,475,19060.0,1916,4264,0.449343,513,1468,0.349455,649,887,0.731679,626,2626,3252,1196,935,366,755,1418,4994
192,1629012,00,0,147,137,4748.0,1032,2292,0.450261,216,551,0.392014,440,522,0.842911,118,322,440,435,109,13,343,328,2720
193,1629013,00,0,126,54,3096.0,386,908,0.42511,272,664,0.409638,132,156,0.846153,27,197,224,204,56,19,81,285,1176
194,1629621,00,0,2,0,10.0,1,5,0.2,1,3,0.333333,0,0,0.0,0,3,3,1,0,0,1,0,3
195,202697,00,0,459,246,11460.0,1224,3126,0.391554,489,1447,0.33794,381,499,0.763527,323,1210,1533,845,513,120,529,1058,3318
196,1627783,00,0,269,175,6968.0,1334,2648,0.503776,224,673,0.332838,533,696,0.765804,324,1173,1497,615,214,188,386,667,3425
197,1629735,00,0,41,0,307.0,43,69,0.623188,0,2,0.0,34,49,0.693877,54,55,109,21,9,18,31,80,120
198,1627732,00,0,214,214,7362.0,1445,2575,0.561165,2,23,0.086956,626,1053,0.594491,425,1354,1779,1713,367,163,744,593,3518
199,1628424,00,0,33,12,645.0,80,189,0.42328,11,39,0.282051,25,25,1.0,14,36,50,68,18,5,44,61,196
200,1629014,00,0,85,5,1540.0,239,588,0.406462,84,248,0.338709,85,108,0.787037,28,132,160,108,27,10,72,140,647
201,1629346,00,0,14,0,139.0,20,40,0.5,3,13,0.230769,16,19,0.842105,10,17,27,13,3,4,11,14,59
202,203935,00,0,394,182,11409.0,1296,3469,0.373594,575,1808,0.31803,721,932,0.773605,355,1053,1408,1594,615,148,670,1027,3888
203,202397,00,0,602,161,12087.0,1974,4590,0.430065,251,790,0.317721,448,660,0.678787,214,1256,1470,2334,432,144,760,787,4647
204,1629015,00,0,13,2,143.0,17,45,0.377777,6,19,0.315789,8,12,0.666666,3,12,15,12,5,2,8,12,48
205,1628372,00,0,156,122,4095.0,754,1885,0.4,189,601,0.314475,260,402,0.646766,103,390,493,708,166,46,406,346,1957
206,203503,00,0,501,275,11278.0,1178,2755,0.427586,621,1611,0.385474,259,309,0.838187,138,1018,1156,582,237,118,289,701,3236
207,1629034,00,0,14,3,148.0,25,47,0.531914,0,3,0.0,4,12,0.333333,15,33,48,5,9,8,9,23,54
208,1629016,00,0,95,14,1691.0,225,539,0.417439,87,238,0.365546,105,137,0.766423,149,264,413,94,59,49,85,130,642
209,1629622,00,0,2,0,6.0,2,3,0.666666,0,1,0.0,1,1,1.0,1,0,1,0,0,0,0,1,5
210,1628410,00,0,49,4,558.0,70,176,0.397727,17,65,0.261538,25,39,0.641025,19,43,62,49,27,13,29,62,182
211,1628403,00,0,75,4,655.0,70,160,0.4375,2,17,0.117647,27,44,0.613636,59,159,218,56,14,11,73,127,169
212,1628369,00,0,218,218,6941.0,1362,2984,0.456434,388,973,0.398766,633,765,0.82745,177,1120,1297,470,250,168,368,459,3745
213,201952,00,0,771,593,21214.0,3425,7700,0.444805,672,1885,0.356498,2168,2568,0.844236,259,1642,1901,4453,902,265,1739,1486,9690
214,202066,00,0,569,242,11976.0,1277,3168,0.403093,550,1586,0.346784,478,652,0.733128,227,1062,1289,975,481,178,535,1078,3582
215,1628464,00,0,187,62,3226.0,488,881,0.553916,70,206,0.339805,198,263,0.752851,307,572,879,219,86,165,137,519,1244
216,202738,00,0,525,361,15181.0,3091,7096,0.435597,1011,2781,0.363538,2315,2654,0.872268,278,1009,1287,2599,464,56,1221,1109,9508
217,1629017,00,0,34,0,257.0,27,86,0.313953,15,49,0.306122,9,15,0.6,5,16,21,11,10,5,7,31,78
218,1629744,00,0,33,0,321.0,54,111,0.486486,35,75,0.466666,7,10,0.7,7,41,48,17,8,0,12,31,150
219,202691,00,0,615,578,20338.0,4512,9822,0.459376,1798,4290,0.419114,1173,1384,0.847543,273,1857,2130,1416,561,332,1053,1313,11995
220,202684,00,0,619,429,17373.0,2344,4524,0.518125,9,32,0.28125,1142,1871,0.610368,2115,3278,5393,624,317,447,718,1438,5839
221,1629680,00,0,57,13,1110.0,96,234,0.410256,50,142,0.352112,25,41,0.609756,35,51,86,70,80,40,45,120,267
222,201229,00,0,711,101,13960.0,1451,3494,0.415283,851,2282,0.372918,646,838,0.770883,538,1847,2385,639,265,213,455,1154,4399
223,1626157,00,0,358,358,12307.0,3063,5741,0.53353,507,1280,0.396093,1480,1781,0.830993,1121,3088,4209,992,278,523,904,1180,8113
224,1629018,00,0,68,9,1170.0,165,400,0.4125,83,222,0.373873,33,43,0.767441,21,78,99,55,40,15,23,73,446
225,1629019,00,0,88,4,1749.0,283,624,0.453525,71,185,0.383783,213,266,0.800751,37,189,226,147,31,18,138,146,850
226,200782,00,0,646,470,18929.0,1726,4079,0.423142,677,1869,0.362225,631,842,0.749406,1016,2748,3764,925,783,200,652,1604,4760
227,1629730,00,0,14,0,78.0,8,19,0.421052,0,6,0.0,3,5,0.6,2,11,13,2,1,0,3,7,19
228,202323,00,0,705,295,18939.0,2748,6331,0.434054,270,917,0.294438,1058,1353,0.781966,388,2890,3278,2462,532,184,1267,1380,6824
229,1626167,00,0,335,302,9492.0,1627,3335,0.487856,252,711,0.35443,749,975,0.768205,471,1758,2229,410,239,695,436,939,4255
230,202685,00,0,551,523,13931.0,2706,4814,0.56211,74,205,0.360975,1339,1715,0.780758,1451,3409,4860,500,209,578,842,1530,6825
231,1627756,00,0,170,42,3560.0,500,1246,0.401284,262,715,0.366433,58,77,0.753246,68,550,618,350,121,24,174,322,1320
232,1627832,00,0,225,76,5293.0,804,1957,0.410832,362,924,0.391774,339,404,0.839108,68,505,573,902,232,55,281,394,2309
233,1629020,00,0,28,0,116.0,14,27,0.518518,0,2,0.0,8,12,0.666666,10,22,32,5,9,2,15,14,36
234,1629216,00,0,6,0,42.0,4,19,0.210526,4,16,0.25,0,0,0.0,0,3,3,3,1,0,0,2,12
235,203943,00,0,332,171,5659.0,638,1387,0.459985,92,297,0.309764,287,415,0.691566,470,1270,1740,255,137,136,265,606,1655
236,202696,00,0,590,529,17867.0,4120,8263,0.498608,260,785,0.33121,963,1292,0.745356,1589,4444,6033,1512,507,556,1019,1493,9463
237,1629731,00,0,12,0,71.0,9,13,0.692307,2,4,0.5,0,1,0.0,3,16,19,2,2,4,3,8,20
238,1629021,00,0,80,10,1153.0,202,399,0.506265,45,144,0.3125,110,135,0.814814,68,209,277,73,33,30,94,191,559
239,203079,00,0,412,211,11670.0,2075,5037,0.411951,568,1630,0.348466,704,1018,0.691552,164,931,1095,1146,387,109,748,797,5422
240,202689,00,0,655,610,22198.0,4514,10794,0.418195,1448,4027,0.359572,2593,3096,0.837532,382,2139,2521,3555,846,258,1424,988,13069
241,1629022,00,0,70,4,885.0,132,313,0.421725,34,84,0.404761,46,63,0.730158,20,112,132,55,35,16,35,77,344
242,202322,00,0,573,561,20544.0,3942,9107,0.432853,539,1663,0.324113,2456,3144,0.78117,330,2153,2483,5282,976,396,2191,1289,10879
243,1627820,00,0,106,19,1639.0,216,508,0.425196,15,74,0.202702,102,152,0.671052,44,184,228,126,55,21,92,185,549
244,1628476,00,0,42,1,396.0,26,64,0.40625,17,41,0.414634,13,15,0.866666,4,28,32,43,14,3,7,28,82
245,202954,00,0,99,1,1558.0,186,423,0.439716,49,129,0.379844,132,144,0.916666,22,143,165,214,64,14,89,154,553
246,203933,00,0,322,226,9218.0,2023,4012,0.504237,225,643,0.349922,623,802,0.776807,440,880,1320,380,317,161,330,758,4894
247,1629023,00,0,58,57,1759.0,268,589,0.455008,86,230,0.373913,88,136,0.647058,58,258,316,123,51,44,93,158,710
248,1629139,00,0,31,0,273.0,27,80,0.3375,5,24,0.208333,10,18,0.555555,10,38,48,12,9,2,8,20,69
249,1629682,00,0,10,0,89.0,12,35,0.342857,3,17,0.17647,6,6,1.0,0,9,9,12,5,2,10,11,33
250,1628778,00,0,5,0,26.0,0,8,0.0,0,4,0.0,1,2,0.5,0,4,4,5,1,1,0,1,1
251,1629683,00,0,3,0,15.0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0
252,201566,00,0,874,857,30233.0,7194,16452,0.437272,973,3196,0.304443,4954,6192,0.800064,1465,4721,6186,7267,1530,267,3562,2248,20315
253,1629632,00,0,65,1,1674.0,312,792,0.393939,133,376,0.353723,102,129,0.790697,28,202,230,175,49,6,109,117,859
254,1628401,00,0,145,68,3335.0,489,1040,0.470192,113,315,0.35873,259,318,0.814465,70,396,466,478,110,105,178,286,1350
255,202355,00,0,404,320,10841.0,2328,4003,0.581563,8,25,0.32,912,1505,0.60598,1367,3411,4778,276,238,985,660,1072,5576
256,203952,00,0,454,454,16242.0,3304,7488,0.441239,540,1625,0.332307,1795,2451,0.732354,572,1405,1977,1065,452,278,954,981,8943
257,1629684,00,0,62,5,970.0,80,192,0.416666,21,85,0.247058,37,51,0.72549,58,107,165,62,28,33,46,149,218
258,1629140,00,0,35,5,507.0,81,135,0.6,0,4,0.0,30,53,0.566037,63,79,142,19,9,13,20,73,192
259,1629026,00,0,81,47,1858.0,156,422,0.369668,77,252,0.305555,22,43,0.511627,104,293,397,136,70,40,57,176,411
260,101150,00,0,996,118,24774.0,4633,11026,0.420188,1347,3851,0.349779,3811,4535,0.840352,391,1853,2244,3438,874,181,1735,1326,14424
261,101107,00,0,1066,828,30040.0,3919,8854,0.442624,1042,2882,0.361554,2061,2551,0.807918,1266,4245,5511,1369,823,573,1016,2146,10941
262,1629057,00,0,55,3,605.0,78,113,0.690265,0,0,0.0,23,40,0.575,61,128,189,29,29,68,30,76,179
263,1628430,00,0,9,0,28.0,1,7,0.142857,0,2,0.0,2,2,1.0,2,3,5,5,1,1,2,2,4
264,1629627,00,0,19,19,565.0,172,292,0.589041,6,13,0.461538,98,152,0.644736,55,74,129,41,16,9,51,32,448
265,1628391,00,0,101,3,1233.0,153,368,0.41576,62,187,0.33155,33,58,0.568965,57,243,300,77,23,26,51,118,401
266,1626159,00,0,241,105,6850.0,856,2053,0.41695,190,563,0.337477,279,432,0.645833,247,1048,1295,658,227,89,371,591,2181
267,1626174,00,0,113,14,1827.0,383,701,0.546362,67,182,0.368131,245,334,0.733532,148,392,540,73,49,77,110,137,1078
268,1626153,00,0,263,23,5219.0,707,1567,0.45118,166,481,0.345114,355,447,0.794183,203,605,808,756,271,98,264,305,1935
269,1629625,00,0,1,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
270,201152,00,0,965,687,29281.0,5459,10962,0.497993,486,1459,0.333104,1299,1940,0.669587,1931,3783,5714,1608,1407,390,1395,2116,12703
271,1629027,00,0,141,141,4624.0,1071,2505,0.427544,361,1050,0.343809,824,973,0.846865,96,460,556,1213,137,23,597,244,3327
272,203469,00,0,419,252,9613.0,1354,2637,0.513462,28,113,0.247787,875,1197,0.730994,825,1671,2496,583,285,298,452,1104,3611
273,1627790,00,0,113,27,1517.0,273,470,0.580851,0,0,0.0,128,180,0.711111,150,296,446,64,22,40,82,170,674
274,1627826,00,0,204,110,3214.0,601,1075,0.559069,0,6,0.0,279,367,0.760217,367,738,1105,187,49,159,179,396,1481
0,1628389,00,0,216,112,5515.0,862,1545,0.557928,4,35,0.114285,531,747,0.710843,448,1213,1661,618,181,191,372,505,2259
1,200746,00,0,1003,962,34518.0,7919,16118,0.491314,182,584,0.311643,3579,4414,0.810829,2684,5676,8360,1985,733,1111,1572,2473,19599
2,1629638,00,0,41,0,501.0,77,227,0.339207,40,117,0.34188,17,28,0.607142,8,72,80,74,11,7,40,46,211
3,1628960,00,0,68,2,914.0,146,354,0.412429,65,190,0.342105,75,95,0.789473,8,81,89,68,12,7,56,83,432
4,1628386,00,0,216,169,5184.0,836,1378,0.606676,11,65,0.16923,458,662,0.691842,530,1135,1665,244,108,293,257,475,2141
5,1628443,00,0,47,2,640.0,90,207,0.434782,22,63,0.349206,56,74,0.756756,14,57,71,109,24,8,43,68,258
6,202329,00,0,688,431,17264.0,1910,4542,0.420519,535,1597,0.335003,893,1199,0.744787,960,3210,4170,848,659,388,835,1273,5248
7,1626147,00,0,219,23,2874.0,409,979,0.417773,138,460,0.3,201,259,0.776061,136,420,556,143,97,69,129,258,1157
8,203937,00,0,359,160,7023.0,781,1587,0.492123,74,241,0.307053,300,430,0.697674,249,1179,1428,704,341,190,315,499,1936
9,201583,00,0,649,289,16768.0,2755,6533,0.421705,1325,3491,0.379547,1166,1366,0.853587,1247,2166,3413,586,332,217,606,1263,8001
10,203507,00,0,522,457,16983.0,3811,7258,0.525075,303,1065,0.284507,2510,3467,0.723968,878,3749,4627,2250,618,684,1437,1567,10435
11,1628961,00,0,5,0,16.0,0,3,0.0,0,0,0.0,2,4,0.5,0,2,2,1,2,0,1,0,2
12,203648,00,0,20,2,99.0,22,40,0.55,0,8,0.0,7,15,0.466666,11,9,20,9,6,2,11,15,51
13,2546,00,0,1114,1106,39751.0,9426,21040,0.448003,1434,4119,0.348142,6028,7424,0.811961,1879,5372,7251,3244,1121,550,2919,3204,26314
14,1628384,00,0,204,130,4730.0,613,1277,0.480031,222,614,0.361563,134,210,0.638095,176,546,722,201,186,78,175,425,1582
15,1627853,00,0,163,36,3195.0,294,679,0.432989,144,386,0.373056,121,146,0.828767,48,306,354,400,105,7,113,285,853
16,2772,00,0,1064,731,31652.0,4003,9464,0.422971,1535,4362,0.351902,1674,2288,0.731643,1044,4086,5130,2297,1584,331,1441,2130,11215
17,201571,00,0,856,313,20635.0,2737,6641,0.412136,1101,2903,0.379262,1864,2156,0.864564,257,1373,1630,3427,518,30,1290,1236,8439
18,1629028,00,0,101,95,3179.0,764,1335,0.572284,0,7,0.0,201,267,0.752808,346,743,1089,182,83,118,197,306,1729
19,1628407,00,0,135,30,2159.0,279,693,0.402597,68,197,0.345177,89,124,0.717741,27,286,313,137,51,9,78,170,715
20,1628963,00,0,75,10,1901.0,434,873,0.497136,34,118,0.288135,206,293,0.703071,191,377,568,72,39,71,116,163,1108
